,wordle_id,tweet_text
1614,261,"Wordle 261 3/6

⬜🟩⬜⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩"
1615,261,"Wordle 261 2/6

🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
1616,261,"Wordle 261 3/6

⬛🟨🟨⬛🟨
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1617,261,"Wordle 261 3/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩"
1618,261,"Wordle 261 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
1619,261,"Wordle 261 5/6

🟨🟨⬛⬛⬛
⬛🟨🟨🟨⬛
🟨🟨🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

almost forget todays 😳"
1620,261,"Wordle 261 5/6

⬛⬛⬛⬛⬛
🟨🟨⬛⬛⬛
🟨🟨🟩⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩

Wordle really channeling she-ra with this one"
1621,261,"Wordle 261 2/6

🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩

My wordle today wassss sooooo good!!!!!!!!!!!!!!!!!!!"
1622,261,"Wordle 261 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩

Back to the old ways"
1623,261,"Wordle 261 4/6

🟨⬛⬛⬛⬛
⬛⬛⬛🟨🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1624,261,"Wordle 261 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1625,261,"Wordle 261 2/6

🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩

🤷🏽‍♂️"
1626,261,"Wordle 261 3/6

🟩🟨⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Let’s goooo almost forgot to do it"
1627,261,"Wordle 261 4/6

⬜🟨⬜🟨⬜
🟨⬜🟩🟨⬜
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1628,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩

💣💣💣"
1629,261,"Wordle 261 3/6

⬜⬜🟩🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩"
1630,261,"Wordle 261 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
1631,261,"Wordle 261 3/6

🟩🟨⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩

Proud of this one"
1632,261,"Wordle 261 2/6

⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
1633,261,"Wordle 261 3/6

⬛🟨⬛⬛🟨
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩

got caught up in the righteous gemstones and almost ruined my daily day streak"
1634,261,"Wordle 261 2/6

🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Right under the wire"
1635,261,"Wordle 261 4/6

🟨⬛🟨🟩⬛
⬛⬛🟨🟩🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1636,261,"Wordle 261 5/6

⬛⬛🟩⬛⬛
⬛🟨🟩🟨⬛
⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1637,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
1638,261,"Wordle 261 4/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
🟨🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1639,261,"Wordle 261 4/6

⬛🟩🟨🟨⬛
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
1640,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1641,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
1642,261,"Wordle 261 4/6

🟨⬛⬛🟨⬛
🟨⬛🟨⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩

panic"
1643,261,"Wordle 261 4/6

⬜🟨⬜⬜⬜
⬜⬜🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1644,261,"Wordle 261 3/6

🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
1645,261,"Wordle 261 5/6

⬛🟨🟩⬛⬛
⬛⬛🟩🟩⬛
🟨⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1646,261,"Wordle 261 5/6

🟨🟨🟨⬛⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
1647,261,"Wordle 261 2/6

🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

I'm a god"
1648,261,"Wordle 261 3/6

🟨⬛⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩
#sheesh"
1649,261,"Wordle 261 4/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
1650,261,"Wordle 261 6/6

🟨⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟨🟩⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩5 for 5!!
#StuffieWordlePals"
1651,261,"Wordle 261 5/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛⬛🟩⬛🟨
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
1652,261,"Wordle 261 3/6

🟨🟨🟨⬜⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩"
1653,261,"Wordle 261 3/6

⬜⬜⬜🟨🟨
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
1654,261,"Wordle 261 3/6

⬛🟨🟩🟩⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
1655,261,"Wordle 261 2/6

⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩"
1656,261,"Wordle 261 2/6

🟨🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
1657,261,"Wordle 261 3/6

🟩🟨⬛⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
1658,261,"Wordle 261 4/6

⬜⬜🟨🟩⬜
🟨🟨⬜⬜⬜
🟨🟨🟨⬜⬜
🟩🟩🟩🟩🟩"
1659,261,"Wordle 261 4/6

🟨⬛⬛🟨⬛
🟨🟨🟩⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1660,261,"Wordle 261 3/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩

🔥🔥🔥"
1661,261,"Wordle 261 3/6

⬜🟨⬜⬜🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1662,261,"Wordle 261 3/6

⬜🟨🟩⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩"
1663,261,"Wordle 261 2/6

⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

First time with 2 guesses only"
1664,261,"Wordle 261 5/6

⬛🟩⬛⬛🟩
🟨🟩⬛⬛🟩
⬛🟩⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1665,261,"Wordle 261 4/6

⬜🟨⬜🟨⬜
🟨🟨⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1666,261,"Wordle 261 3/6

⬜⬜🟨🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩"
1667,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛🟨🟩🟨⬛
🟩🟩🟩🟩🟩"
1668,261,"Wordle 261 5/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
1669,261,"Wordle 261 3/6

🟩⬛⬛🟨🟨
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩

Talk to me nice 💰"
1670,261,"Wordle 261 4/6

🟨🟨⬛⬛⬛
⬛🟨⬛🟨⬛
🟨🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1671,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
1672,261,"Wordle 261 5/6

🟨⬛🟨⬛⬛
⬛⬛⬛⬛🟨
⬛🟨⬛⬛⬛
⬛🟨🟨⬛🟨
🟩🟩🟩🟩🟩"
1673,261,"Wordle 261 2/6

🟨⬛🟨⬛🟨
🟩🟩🟩🟩🟩 https://t.co/9iwXaDyALD"
1674,261,"Wordle 261 2/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩"
1675,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩"
1676,261,"Wordle 261 3/6

⬜⬜🟨⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/Gy8vL3tQGq"
1677,261,"Wordle 261 5/6

🟨⬛🟨⬛⬛
⬛⬛🟨🟨⬛
⬛🟨⬛🟨⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩

sorry bout dat"
1678,261,"Wordle 261 3/6

⬛🟩🟨⬛⬛
🟨🟩🟩🟨⬛
🟩🟩🟩🟩🟩"
1679,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1680,261,"Wordle 261 6/6

⬜🟨⬜⬜⬜
🟨🟨⬜⬜⬜
⬜🟨🟩⬜⬜
⬜⬜🟩🟩⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
1681,261,"Wordle 261 3/6

⬛🟨🟨⬛⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
1682,261,"Wordle 261 4/6

🟨🟨⬛⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1683,261,"Wordle 261 4/6

⬜🟨🟩⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1684,261,"Wordle 261 4/6

⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
1685,261,"Wordle 261 5/6

🟨🟨⬛⬛⬛
🟨🟨🟨⬛⬛
🟨🟨🟨⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1686,261,"Wordle 261 5/6

⬜⬜🟩🟩⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩⬜
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1687,261,"Wordle 261 4/6

⬜🟨⬜⬜🟨
⬜🟨🟩⬜⬜
🟨⬜🟩🟩⬜
🟩🟩🟩🟩🟩
I almost forgotZ’"
1688,261,"Wordle 261 3/6

⬜🟨🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩"
1689,261,"Wordle 261 5/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛🟩
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1690,261,"Wordle 261 3/6

⬜🟨🟩⬜⬜
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩"
1691,261,"Wordle 261 2/6

🟨⬛🟨🟩⬛
🟩🟩🟩🟩🟩"
1692,261,"Wordle 261 3/6

⬛🟨⬛⬛⬛
⬛🟨🟨🟨🟩
🟩🟩🟩🟩🟩"
1693,261,"Wordle 261 4/6

⬛⬛🟨⬛🟨
⬛🟨⬛🟨⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
1694,261,"Wordle 261 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
1695,261,"Wordle 261 5/6

⬜🟨⬜⬜⬜
🟨🟩⬜⬜🟨
🟩🟩🟨⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩"
1696,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
🟨🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1697,261,"Wordle 261 2/6

⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩

100%!"
1698,261,"Wordle 261 5/6

⬜🟨🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩"
1699,261,"Wordle 261 4/6

🟨⬜🟩⬜⬜
⬜⬜🟨⬜🟩
⬜🟨🟨🟨🟩
🟩🟩🟩🟩🟩"
1700,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1701,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛🟨🟨⬛⬛
🟨⬛🟨⬛🟨
🟩🟩🟩🟩🟩"
1702,261,"Wordle 261 3/6

⬛⬛🟨⬛🟨
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
1703,261,"Wordle 261 3/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
1704,261,"Wordle 261 4/6

⬛🟨🟨⬛⬛
⬛🟨🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1705,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
⬛🟨🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/3wdBdtTZjI"
1706,261,"Wordle 261 4/6

⬛🟨🟨⬛⬛
⬛🟨⬛🟨🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
1707,261,"Wordle 261 4/6

⬜🟩⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩"
1708,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
🟨⬛🟩⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1709,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
🟨🟩⬛🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1710,261,"Wordle 261 4/6

⬛⬛⬛⬛🟨
🟨⬛🟨⬛🟨
⬛⬛🟨🟩🟩
🟩🟩🟩🟩🟩
Almost forgot"
1711,261,"Wordle 261 3/6

⬛⬛⬛🟨⬛
🟨⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
1712,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
1713,261,"Wordle 261 4/6

🟨🟨⬛⬛⬛
🟨🟨🟨🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1714,261,"Wordle 261 5/6

🟨🟨⬜⬜⬜
🟨🟨⬜⬜⬜
⬜🟨🟩🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩😬😥"
1715,261,"Wordle 261 5/6

⬛🟨🟨⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟨
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
1716,261,"Wordle 261 3/6

🟨🟨⬛🟨⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1717,261,"Wordle 261 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛🟩
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/mqifHhIqhJ"
1718,261,"Wordle 261 3/6

⬛🟨⬛⬛⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩

ate that up yup"
1719,261,"Wordle 261 4/6

⬛🟨⬛🟨⬛
🟨⬛⬛⬛🟨
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
1720,261,"Wordle 261 2/6

⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩"
1721,261,"Wordle 261 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟨⬛⬛
⬛⬛🟨⬛🟨
🟩🟩🟩🟩🟩"
1722,261,"Wordle 261 2/6

🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩

I’M SO SMART BYE"
1723,261,"Wordle 261 4/6

🟨⬛🟨⬛🟨
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1724,261,"Wordle 261 2/6

⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩"
1725,261,"Wordle 261 6/6

⬜⬜🟩🟩⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
bad back at the hive and harder still here, hurray much needed… https://t.co/Lo5jh562yo"
1726,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
🟨🟨⬛⬛🟨
🟩🟩🟩🟩🟩"
1727,261,"Wordle 261 4/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛🟨
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩"
1728,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

😼"
1729,261,"Wordle 261 5/6

⬜🟨⬜⬜⬜
⬜🟨🟩⬜⬜
⬜⬜🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1730,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
1731,261,"Wordle 261 6/6

⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟨🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
1732,261,"Wordle 261 3/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩"
1733,261,"Wordle 261 3/6

🟨🟨⬜⬜⬜
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩"
1734,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1735,261,"Wordle 261 3/6

🟨⬛🟨⬛🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 right before the day’s over😅"
1736,261,"Wordle 261 4/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩
this felt personal 😞😡"
1737,261,"Wordle 261 2/6

⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
1738,261,"Wordle 261 4/6

⬛⬛⬛⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩 https://t.co/bXrPdI4zcp"
1739,261,"Wordle 261 3/6

⬛⬛🟩⬛⬛
⬛🟩🟨⬛🟨
🟩🟩🟩🟩🟩"
1740,261,"Wordle 261 5/6

🟨🟨⬛⬛⬛
🟨🟨🟨🟨⬛
⬛🟨🟨🟨🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1741,261,"Wordle 261 3/6

🟨⬛⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩"
1742,261,"Wordle 261 4/6

⬜🟨🟩⬜⬜
🟨⬜🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/WnDK9UxVXH"
1743,261,"Wordle 261 5/6

⬜⬜🟩⬜🟨
🟨⬜🟩🟨⬜
🟨🟨🟩⬜⬜
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1744,261,"Wordle 261 4/6

⬛⬛🟨⬛⬛
⬛⬛🟩⬛🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1745,261,"Wordle 261 2/6

⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩

I’m bragging"
1746,261,"Wordle 261 3/6

⬛🟩🟨⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
1747,261,"Wordle 261 3/6

🟨🟨🟩⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
1748,261,"Wordle 261 3/6

🟩🟨⬛⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
1749,261,"Wordle 261 4/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟩⬜🟨⬜
🟩🟩🟩🟩🟩

Oh hey, I have one of these."
1750,261,"Wordle 261 6/6

🟨🟨⬛⬛⬛
🟨⬛🟨⬛⬛
⬛⬛🟩🟩⬛
🟨⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1751,261,"Wordle 261 4/6

🟨⬜🟨⬜🟨
⬜🟩⬜🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 🙆‍♀️"
1752,261,"Wordle 261 3/6

⬜⬜🟩⬜⬜
🟨🟩🟩⬜🟨
🟩🟩🟩🟩🟩"
1753,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛🟨🟨⬛🟨
🟩🟩🟩🟩🟩"
1754,261,"Wordle 261 5/6

⬛🟨⬛⬛⬛
🟨⬛🟨⬛🟨
⬛🟩⬛🟨🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1755,261,"Wordle 261 3/6

🟨⬛⬛🟨⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩

i’m just too good at this game"
1756,261,"Wordle 261 4/6

⬛🟨🟨⬛⬛
🟨⬛🟩⬛🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
1757,261,"Wordle 261 5/6

⬛🟨⬛🟨🟨
⬛🟨🟨🟨⬛
⬛⬛🟨⬛⬛
🟨🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1758,261,"Wordle 261 3/6

⬜⬜🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Zoop zoop."
1759,261,"Wordle 261 3/6

⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟨
🟩🟩🟩🟩🟩 I almostforgot to do it today. Thanks for the compliment to end the night, Ms. Wordle."
1760,261,"Wordle 261 4/6

⬛🟩🟩🟩⬛
⬛🟩🟨🟨⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
1761,261,"Wordle 261 4/6

🟨⬛⬛⬛🟨
⬛🟩🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

oh damn i got LUCKY"
1762,261,"Wordle 261 4/6

🟨🟨🟨⬛⬛
🟨🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1763,261,"Wordle 261 6/6

⬜🟨🟩⬜🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
1764,261,"Wordle 261 4/6

⬛⬛⬛⬛🟨
⬛🟨🟩🟨⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
1765,261,"Wordle 261 4/6

⬜⬜🟩🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
1766,261,"Wordle 261 3/6

🟩🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩"
1767,261,"Wordle 261 2/6

🟨⬛🟨⬛🟨
🟩🟩🟩🟩🟩"
1768,261,"Wordle 261 4/6

⬛🟩🟨🟨⬛
🟨⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1769,261,"Wordle 261 3/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
1770,261,"Wordle 261 6/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
🟨🟨⬛⬛⬛
🟨🟩🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1771,261,"Wordle 261 2/6

⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
1772,261,"Wordle 261 2/6

⬛🟨🟨🟨🟩
🟩🟩🟩🟩🟩"
1773,261,"Wordle 261 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
🟨⬜🟩🟨⬜
🟩🟩🟩🟩🟩"
1774,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
🟨🟩🟩🟨⬛
🟩🟩🟩🟩🟩"
1775,261,"Wordle 261 4/6

🟨⬛⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1776,261,"Wordle 261 4/6

⬜🟨⬜⬜⬜
⬜🟨⬜🟨⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩"
1777,261,"Wordle 261 3/6

⬛🟨⬛🟩⬛
🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩

not easy always being a Wordle genius but someone’s gotta do it /a"
1778,261,"Wordle 261 3/6

⬜⬜🟩⬜🟨
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩"
1779,261,"Wordle 261 4/6

🟨⬛🟨⬛🟨
⬛🟨🟨🟩⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

Streak continues ☝🏽 https://t.co/fSE4TrRD3c"
1780,261,"Wordle 261 6/6

⬛🟨🟩⬛⬛
🟨⬛🟩⬛🟨
⬛🟨🟩⬛🟨
🟨🟨⬛⬛⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩
wordle was beating my ass BAD"
1781,261,"Wordle 261 4/6

⬛🟩⬛⬛⬛
⬛⬛⬛🟨🟩
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1782,261,"Wordle 261 2/6

🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩"
1783,261,"Wordle 261 3/6

⬛⬛🟨🟩⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1784,261,"Wordle 261 4/6

🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
1785,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
🟨⬛🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Almost forgot today"
1786,261,"Wordle 261 3/6

⬛⬛🟨⬛🟩
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
1787,261,"Wordle 261 5/6

🟨⬛🟨⬛⬛
🟨🟩⬛⬛🟨
🟨🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
1788,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

ate it up!"
